26:12:022708:41,51.7
26:12:022319:384,44.7
26:12:030402:209,46.4
26:12:022609:166,49.6
26:12:030402:197,19.2
26:12:030402:203,46.5
26:12:030402:198,25.6
26:12:030407:151,902.1
26:12:022319:281,49.2
26:12:022319:296,31.8
26:12:030401:380,413.6
26:12:030402:211,42.4
26:12:030402:207,31.5
26:12:022319:295,37.3
26:12:030402:196,49.1
26:12:030401:327,43.4
26:12:030402:206,23.4
26:12:030402:201,28
26:12:022604:259,71.7
26:12:022704:479,62.6
26:12:030402:205,30.2
26:12:030402:204,18.3
26:12:030401:326,50.1
26:12:030402:208,27.8
26:12:030401:325,42.7
26:12:030402:202,35.1
26:12:030401:320,49.9
26:12:030401:323,47.6
26:12:030401:321,53.7
26:12:030402:199,27.6
26:12:030402:200,24.1
26:12:022704:388,725
26:12:022704:478,35
26:12:022319:781,40.2
26:12:030402:210,45.8
26:12:030402:192,44.6
26:12:030401:322,54.9
26:12:030402:235,863.5
26:12:030401:324,47.5
26:12:022612:445,46.7
26:12:022704:485,70.2
26:12:030401:171,389.8
26:12:022704:483,80.2
26:12:022704:481,31.9
26:12:022704:476,38.4
26:12:022704:482,74.5
26:12:030402:190,49.7
26:12:022704:475,31.8
26:12:022704:477,24.7
26:12:022708:37,44.4
26:12:030402:185,45.2
26:12:022708:42,53.7
26:12:030402:184,50.2
26:12:000000:1513,41.4
26:12:030402:193,40.1
26:12:022708:46,67.8
26:12:000000:358,1918.1
26:12:030402:188,47.1
26:12:030402:181,49.8
26:12:022708:40,47.1
26:12:000000:6902,19.3
26:12:022708:43,49.8
26:12:000000:1508,70.9
26:12:022708:39,44.6
26:12:022704:474,38.8
26:12:000000:1491,41.1
26:12:000000:7912,39.7
26:12:030402:187,43.8
26:12:000000:1490,39.4
26:12:000000:1510,70.1
26:12:022708:34,66.1
26:12:000000:1507,69.9
26:12:000000:1498,50.4
26:12:000000:1497,49.4
26:12:000000:1487,71
26:12:022708:47,43.9
26:12:000000:1486,69.5
26:12:022612:446,45.6
26:12:000000:1501,50.2
26:12:000000:1496,69.9
26:12:031229:358,54.2
26:12:000000:1494,59.1
26:12:000000:1511,51.1
26:12:000000:8018,73.5
26:12:000000:1505,49.5
26:12:000000:1500,70
26:12:022613:413,40.8
26:12:000000:1502,40.3
26:12:000000:1512,40
26:12:000000:1503,39.1
26:12:000000:1489,49.9
26:12:000000:1492,41.6
26:12:000000:1504,48.8
26:12:000000:1509,49.6
26:12:022612:346,1682.8
26:12:000000:1499,69.5
26:12:000000:1488,70.9
26:12:000000:1481,41.1
26:12:022612:378,62.9
26:12:000000:1484,50.2
26:12:022612:364,41.1
26:12:022612:377,50.1
26:12:022612:379,50.6
26:12:000000:1483,49.9
26:12:022612:371,41.1
26:12:022612:369,63.6
26:12:000000:1506,70.1
26:12:022612:375,55.7
26:12:022612:363,63.7
26:12:022612:384,40.1
26:12:022612:362,47.2
26:12:022612:366,52.9
26:12:000000:1493,39.6
26:12:022612:361,44.5
26:12:000000:6905,65.8
26:12:000000:1482,39.4
26:12:022612:382,55.3
26:12:000000:1485,50.2
26:12:000000:1495,51.2
26:12:000000:6904,40.7
26:12:022612:365,50.9
26:12:022612:380,43.9
26:12:022612:370,53.6
26:12:021513:268,43.4
26:12:022612:374,68.5
26:12:022612:383,65.6
26:12:021513:315,41.4
26:12:021513:277,40.1
26:12:022612:376,56.5
26:12:022612:372,51.4
26:12:021513:111,82.8
26:12:021513:275,41.6
26:12:021513:313,70.9
26:12:021513:278,19.1
26:12:021513:276,24.6
26:12:022612:373,52.2
26:12:022612:381,52.1
26:12:021518:438,312.9
26:12:022612:457,74.5
26:12:021518:448,28.7
26:12:021518:445,18.8
26:12:021518:443,34.8
26:12:021518:451,41.9
26:12:021518:449,49.2
26:12:021518:444,71.9
26:12:021518:442,51.7
26:12:021518:446,46.7
26:12:021518:455,20.1
26:12:021513:291,21.8
26:12:021518:447,32.4
26:12:021518:450,23.3
26:12:021513:265,35.2
26:12:021518:425,74.5
26:12:021513:289,67.5
26:12:021518:453,31.2
26:12:021513:304,36.3
26:12:021518:452,30.9
26:12:021518:505,26.6
26:12:021518:456,19
26:12:021518:570,180.1
26:12:021513:319,120.2
26:12:021518:454,29.1
26:12:021518:504,39.4
26:12:021518:396,22.9
26:12:021513:280,51.5
26:12:021513:279,43
26:12:021518:191,235.6
26:12:021518:330,23.5
26:12:021513:295,48
26:12:021513:282,37.6
26:12:021513:318,18.2
26:12:021518:331,27.4
26:12:021513:172,22.6
26:12:021513:565,97.4
26:12:021513:305,40.2
26:12:021513:173,11.7
26:12:021513:117,92.7
26:12:021518:329,27.3
26:12:022606:64,83.2
26:12:021513:306,103.8
26:12:021518:328,38.5
26:12:021518:327,37.9
26:12:021518:326,38.5
26:12:030401:340,95.9
26:12:022607:155,43.1
26:12:022606:112,38.9
26:12:000000:3706,74.1
26:12:022606:113,44.2
26:11:081401:3659,51.4
26:12:000000:13721,50.2
26:11:081401:4479,70.7
26:11:081401:4494,50.7
26:11:081401:4469,31.3
26:11:081401:4468,88.6
26:11:000000:5426,50.7
26:11:081401:4482,50.1
26:12:021518:503,33.7
26:11:081401:4513,52.5
26:11:081401:4481,69
26:11:081401:3658,51.9
26:11:081401:4458,3630.1
26:11:000000:5545,71.1
26:11:081401:4465,70.5
26:11:081401:4506,50.4
26:12:021518:325,39.6
26:11:081401:4698,49.2
26:12:030401:191,2151.8
26:11:081401:4502,50.8
26:11:081401:4491,69.8
26:11:081401:4514,69.9
26:11:081401:4516,69.4
26:11:081401:4505,67.6
26:11:081401:4466,70.5
26:11:081401:4503,71.2
26:11:081401:4477,75.7
26:11:081401:4492,76.2
26:11:081401:4467,50.4
26:11:081401:4480,73.4
26:11:081401:4464,71.3
26:11:000000:5518,54.6
26:11:081401:4512,71.5
26:11:000000:5490,54.6
26:12:021518:589,152
26:11:081401:4488,49
26:11:081401:4504,73.4
26:11:081401:4499,50.2
26:11:081401:4472,71.5
26:11:081401:4515,71.9
26:11:081401:4489,70.7
26:11:081401:4304,52.4
26:11:081401:4473,50.5
26:12:021513:323,33
26:11:081401:4511,49.1
26:11:081401:4501,71.3
26:11:000000:5346,51.1
26:11:081401:4194,50.8
26:11:081401:4460,50.9
26:11:081401:4471,71.4
26:11:081401:4474,50.4
26:11:081401:4508,71.9
26:11:081401:4461,70.6
26:11:000000:5315,51.7
26:12:021518:834,50.1
26:11:081401:4446,49.8
26:11:000000:5385,50.2
26:11:081401:4699,50.7
26:11:000000:5488,49.3
26:11:081401:3623,89.7
26:11:081401:4595,49.9
26:11:081401:2562,3666.8
26:11:081401:4509,49.2
26:11:081401:3634,91.2
26:11:081401:2699,5570.4
26:11:081401:4495,71.6
26:11:081401:4496,72.3
26:11:081401:3320,71.2
26:11:000000:5386,72.4
26:11:081401:4700,49.5
26:11:081401:3362,56.9
26:11:081401:3635,88.7
26:11:081401:3319,71.8
26:11:081401:3639,90.7
26:11:000000:5458,71.4
26:11:081401:3352,69.4
26:11:081401:3605,54.5
26:11:081401:3649,61.2
26:11:081401:3393,51.2
26:11:081401:3394,51.4
26:11:081401:2563,4768.2
26:11:081401:3409,68.7
26:11:081401:3395,71.7
26:11:081401:3410,50.8
26:11:081401:3376,50.5
26:11:000000:5427,75.5
26:11:081401:3603,89.4
26:11:081401:3412,68.9
26:11:081401:3411,51
26:11:081401:3425,69.8
26:11:081401:3363,69.2
26:11:081401:3426,51.2
26:11:081401:4701,71.8
26:11:081401:3361,50.1
26:11:081401:3364,68.9
26:11:081401:3336,70.3
26:11:081401:3398,68.7
26:11:081401:3375,51.1
26:11:081401:3440,68.9
26:11:081401:3377,73.8
26:11:081401:3379,52.6
26:11:081401:3367,68.9
26:11:081401:3396,69.5
26:11:081401:3383,68.2
26:11:081401:3381,50.7
26:11:081401:3399,51.4
26:11:081401:3427,51.3
26:11:081401:4522,57.6
26:11:081401:3366,50.4
26:11:000000:5440,68.9
26:11:081401:3378,51.7
26:11:081401:3428,68
26:11:081401:3415,51.4
26:11:081401:3414,68.8
26:11:081401:3384,69.2
26:11:081401:3413,51.2
26:11:081401:3441,54.7
26:11:081401:3431,68.3
26:11:000000:5354,68.9
26:11:081401:3386,51.1
26:11:081401:3385,52
26:11:081401:3430,50.6
26:11:081401:3416,68.7
26:12:000000:2533,67.9
26:11:081401:3371,68.3
26:11:081401:3402,51.1
26:11:081401:3387,69.2
26:11:000000:5352,50.4
26:11:081401:3417,71
26:11:081401:3433,50.8
26:11:081401:3432,68.5
26:11:000000:5527,50.6
26:11:081401:3403,50.6
26:11:081401:3401,68.8
26:11:000000:5499,69.8
26:11:081401:3372,50.6
26:11:081401:3419,51.2
26:11:081401:3373,51.7
26:11:081401:3374,69.1
26:11:081401:3420,68.7
26:11:081401:3434,50.6
26:11:081401:3370,69.4
26:11:081401:3388,70.8
26:11:081401:3390,51.9
26:11:081401:3406,50.7
26:11:081401:3436,68.8
26:11:000000:5436,52.9
26:11:081401:3405,69.3
26:11:081401:3404,69.5
26:11:081401:3389,50.7
26:11:081401:3391,69.9
26:11:081401:3435,69.1
26:11:081401:3223,57.2
26:11:081401:3407,50.7
26:11:000000:5465,49.4
26:11:081401:3236,50.6
26:11:081401:3439,62.2
26:11:081401:3423,50.7
26:11:081401:2554,4779.7
26:11:081401:3422,50.7
26:11:081401:3438,52.7
26:11:081401:3251,69
26:11:000000:5526,52.7
26:11:000000:5528,51.9
26:11:081401:3237,51.4
26:11:081401:3424,69.5
26:11:081401:3421,68.8
26:11:081401:3271,50.9
26:11:081401:3253,71
26:11:081401:3239,50.7
26:11:081401:3254,68.4
26:11:081401:3238,50.7
26:11:081401:3256,51.1
26:11:081401:3270,51.3
26:11:081401:3257,68.5
26:11:081401:3285,68.5
26:11:081401:3288,68.7
26:11:081401:3287,51.2
26:11:081401:3240,69.3
26:11:081401:3224,69.1
26:11:081401:3255,50.4
26:11:000000:5437,69.7
26:11:081401:3272,69.2
26:11:081401:3235,59.2
26:11:081401:3243,69.3
26:11:081401:3226,51.3
26:11:081401:3286,50.4
26:11:000000:5295,51.5
26:11:081401:3225,69.3
26:11:081401:3262,50.7
26:11:081401:3273,68.8
26:11:081401:3227,69.3
26:11:081401:3241,51.3
26:11:081401:3242,49.3
26:11:081401:3259,50.2
26:11:081401:3258,69.2
26:11:081401:3268,70.8
26:11:081401:3274,49.7
26:11:081401:3302,68.8
26:11:081401:3275,50.9
26:11:081401:3292,69.5
26:11:081401:3290,51.3
26:11:081401:3291,51.1
26:11:081401:3229,51
26:11:081401:3228,52
26:11:081401:3245,50.9
26:11:081401:3276,68.9
26:11:081401:3289,68.7
26:11:081401:3252,50.6
26:11:081401:3244,68.8
26:11:081401:3263,68.4
26:11:081401:3230,69.5
26:11:081401:3293,68.6
26:11:081401:3246,67.7
26:11:081401:3269,68.7
26:11:081401:3260,49.8
26:11:081401:3261,51
26:11:081401:3279,68.4
26:11:081401:3284,52.4
26:11:081401:3247,70
26:11:081401:3234,70.2
26:11:081401:3294,50.3
26:11:081401:3295,50.6
26:11:081401:3278,51.7
26:11:081401:3296,68.7
26:11:081401:3231,68.3
26:11:000000:5467,50.3
26:11:081401:3233,50.9
26:11:081401:2794,4779.3
26:11:081401:3248,50.7
26:11:081401:3232,50.9
26:11:081401:3282,50.1
26:11:081401:3250,70.1
26:11:081401:3283,71.2
26:11:081401:3277,68.8
26:11:081401:3267,69
26:11:081401:3691,69.2
26:11:081401:3678,58.4
26:11:081401:3281,50.6
26:11:081401:3265,50.2
26:11:081401:3680,50.8
26:11:081401:3301,68.4
26:11:081401:3297,50.2
26:11:081401:3249,50.9
26:11:081401:3298,50.7
26:11:081401:3280,70.7
26:11:081401:3264,67.6
26:11:081401:3299,68.3
26:11:081401:3740,70.4
26:11:081401:3679,51.6
26:11:081401:3694,68.3
26:11:081401:3675,69.4
26:11:081401:3724,69.3
26:11:081401:3715,50.6
26:11:081401:3710,68.5
26:11:081401:4653,50.6
26:11:081401:3696,70
26:11:081401:3711,50.4
26:11:081401:3742,50.7
26:11:000000:5503,51.6
26:11:081401:3672,51.5
26:11:081401:3707,68.9
26:11:081401:3709,48.1
26:11:081401:3704,51.2
26:11:081401:3737,68.7
26:11:081401:3712,51.4
26:11:000000:5474,68.3
26:11:081401:3689,50.7
26:11:081401:3739,51.2
26:11:081401:3677,52
26:11:081401:3676,70.4
26:11:000000:5504,52.9
26:11:081401:3670,51.5
26:11:081401:3705,69.8
26:11:081401:3693,52
26:11:081401:3690,50.3
26:11:081401:3722,69.4
26:11:081401:3692,70.3
26:11:081401:3708,69.8
26:11:081401:3735,69.4
26:11:081401:3673,70.1
26:11:081401:3725,70.1
26:11:081401:3682,71.1
26:11:081401:3714,51.2
26:11:081401:3701,52.3
26:11:000000:5358,52.9
26:11:081401:3734,51.1
26:11:081401:4655,69.6
26:11:081401:3688,70.6
26:11:081401:3671,69.9
26:11:081401:3738,71.5
26:11:081401:3687,51.4
26:11:081401:4662,68.8
26:11:081401:3723,69.2
26:11:081401:3666,61
26:11:081401:3669,50.7
26:11:081401:3702,50.9
26:11:081401:3720,69.7
26:11:081401:3706,69.5
26:11:081401:3731,50.3
26:11:081401:3674,69.1
26:11:081401:3719,51.1
26:11:081401:3732,51.1
26:11:081401:3736,68.8
26:11:081401:3667,51
26:11:081401:3681,68.8
26:11:081401:3685,51.2
26:11:081401:3668,70.8
26:11:081401:3729,69.3
26:11:081401:3684,71.2
26:11:081401:3700,51.1
26:11:081401:4657,51.1
26:11:081401:3721,108.7
26:11:081401:3698,69
26:11:081401:3717,50.7
26:11:081401:3686,51.1
26:11:081401:3718,69.6
26:11:081401:3730,50.9
26:11:081401:3716,50.7
26:11:081401:4658,50.8
26:11:081401:3728,69.4
26:12:021302:1293,64.7
26:11:000000:5475,110.3
26:11:081401:3699,51.3
26:11:081401:3713,69.5
26:11:081401:3697,69.5
26:12:021302:1296,65.3
26:11:000000:5372,76.2
26:12:021302:1341,64.9
26:12:021302:1295,50.7
26:11:000000:5331,34.1
26:12:021302:1302,50.2
26:12:021302:1301,34.6
26:12:021302:1320,64.5
26:12:021302:1300,64.7
26:12:021302:1086,3209.7
26:12:021302:1316,48.5
26:12:021302:1329,64.9
26:12:021302:1317,65.7
26:12:021302:1331,50.9
26:11:081401:4592,65.1
26:12:021302:1343,50.2
26:12:021302:1305,65
26:12:021302:1330,34.1
26:12:021302:1291,33.8
26:11:000000:5336,33.8
26:12:021302:1288,100
26:12:021302:1297,65.3
26:12:021302:1298,34.1
26:12:021302:1327,65.1
26:12:021302:1310,49.9
26:12:021302:1318,64.8
26:12:021302:1328,34.2
26:11:081401:4661,34.1
26:12:021302:1336,
26:12:021302:1326,66.8
26:12:021302:1314,34.4
26:12:021302:1312,65.5
26:12:021302:1289,84.7
26:12:021302:1315,50.9
26:12:021302:1335,55.9
26:12:021302:1299,50.5
26:12:021302:1286,65.9
26:12:021302:1339,65.1
26:11:000000:5366,30.2
26:12:021302:1285,50.7
26:11:081401:4594,65.6
26:12:021302:1309,50.6
26:12:021302:1306,65.1
26:12:021302:1340,34.3
26:12:021302:1307,33.9
26:12:021302:1292,33.6
26:12:021302:1303,50.7
26:12:021302:1304,64.7
26:12:021302:1324,50.7
26:12:021302:1323,33.8
26:12:021302:1311,64.4
26:12:021302:1313,33.9
26:12:020306:1076,2382.6
26:12:021302:1308,65.1
26:11:000000:5332,50.7
26:12:021302:1337,66.2
26:12:020306:1418,68.9
26:11:000000:5333,64.6
26:12:020306:1445,68.9
26:12:020306:1422,70.9
26:12:021302:1334,64.7
26:11:000000:5444,64.5
26:11:081401:4725,51.2
26:12:021302:1607,12.2
26:12:020306:1411,50.7
26:11:000000:5536,33.7
26:12:020306:1426,52.3
26:12:020306:1412,50.4
26:12:020306:1416,50
26:12:020306:1400,69.3
26:11:000000:5305,66.9
26:12:020306:1433,69.6
26:12:020306:1434,50.7
26:12:020306:1415,69.4
26:12:020306:1413,51.2
26:12:020306:1410,69.5
26:12:020306:1425,51.2
26:12:020306:1403,50.7
26:12:020306:1401,70.3
26:12:020306:1405,51.6
26:12:020306:1423,69.6
26:12:020306:1409,50.6
26:12:020306:1407,50.3
26:12:020306:1414,70.4
26:12:020306:1435,50.7
26:12:020306:1398,50.2
26:12:020306:1428,69
26:12:020306:1402,50.6
26:12:020306:1419,68.8
26:12:020306:1424,51.2
26:12:020306:1431,68.9
26:12:020306:1429,51.4
26:12:020306:1427,53.4
26:12:020306:1399,69.4
26:12:020306:1376,67.7
26:12:020306:1421,68.9
26:12:020306:1432,51.2
26:12:020306:1406,68.4
26:12:020306:1073,3609.1
26:12:020306:1387,50.6
26:12:020306:1388,91.4
26:11:000000:5540,69.9
26:12:020306:1363,50.6
26:11:000000:5450,71.3
26:11:000000:5482,52
26:12:020306:1392,71.5
26:12:020306:1349,54.1
26:12:020306:1404,60.9
26:12:020306:1420,50.5
26:12:020306:1364,50.6
26:12:020306:1342,70.9
26:12:020306:1394,69.1
26:12:020306:1352,69.4
26:12:020306:1436,71.8
26:12:020306:1390,51.4
26:11:000000:5339,50.3
26:12:020306:1368,71.3
26:12:020306:1350,51.3
26:12:020306:1338,50.9
26:11:081401:4727,70.8
26:12:020306:1378,50.9
26:12:020306:1354,68.4
26:11:081401:4654,51.9
26:12:020306:1377,50.8
26:12:020306:1362,68.6
26:12:020306:1374,50.9
26:12:020306:1389,50.7
26:12:020306:1371,68.6
26:12:020306:1367,69.1
26:12:020306:1383,68.8
26:12:020306:1341,51.1
26:12:020306:1375,51.2
26:12:020306:1379,69.6
26:12:020306:1357,69.3
26:12:020306:1339,70.4
26:12:020306:1340,50.7
26:12:020306:1395,68.9
26:12:020306:1365,51
26:11:000000:5373,70.2
26:12:020306:1358,51.3
26:12:020306:1353,49.8
26:12:020306:1346,73.7
26:11:000000:5417,28.3
26:12:020306:1345,69.2
26:12:020306:1382,68.5
26:12:020306:1372,70.1
26:12:020306:1396,68.9
26:12:020306:1393,51.2
26:12:020306:1373,50
26:12:020306:1369,57.2
26:12:020306:1381,51.2
26:12:020306:1360,52.9
26:12:020306:1370,69.1
26:12:020306:1359,68.4
26:12:020306:1343,69.9
26:11:081401:3552,50.8
26:12:020306:1385,50.4
26:12:020306:1347,50.7
26:12:020306:1384,69.2
26:11:081401:3560,33.5
26:12:020306:1344,51.5
26:12:020306:1361,51.4
26:12:020306:1356,69.4
26:11:081401:2691,3221.2
26:11:081401:3551,65.6
26:11:081401:3559,50.5
26:11:081401:3535,50.6
26:11:081401:3525,64.7
26:11:081401:3553,34.4
26:11:081401:3511,50.6
26:11:000000:5338,51.4
26:11:081401:3534,66.4
26:11:081401:3536,34.7
26:11:081401:3523,50
26:11:081401:3524,34
26:11:081401:3565,64.8
26:11:081401:3554,65.5
26:11:081401:3522,65.1
26:11:000000:5486,34.4
26:11:081401:3561,65.5
26:11:081401:3510,64.4
26:11:081401:3513,64.8
26:11:081401:3537,65.1
26:11:081401:3512,34.4
26:11:081401:3564,34.7
26:11:081401:3556,65.7
26:11:081401:3557,63
26:11:081401:3516,34.6
26:11:081401:3562,65.3
26:11:081401:3529,65.7
26:11:081401:3550,65.2
26:11:081401:3526,64
26:11:081401:3541,64.9
26:11:081401:3527,50.4
26:11:081401:3549,34.4
26:11:081401:3540,34.1
26:11:081401:3563,51
26:11:081401:3538,64.7
26:11:081401:3547,65.7
26:11:000000:5543,65
26:11:081401:3539,51.1
26:11:081401:3528,34.2
26:11:000000:5452,50.8
26:11:081401:3568,34.4
26:11:081401:3514,64.1
26:11:081401:3517,66.5
26:11:081401:3519,50.6
26:11:081401:3518,65.1
26:11:081401:3530,50.4
26:11:000000:5542,50.4
26:11:081401:3532,65
26:11:000000:5308,66.2
26:12:012102:394,2623.1
26:11:081401:3531,34
26:11:081401:3544,33.9
26:11:081401:3569,65.2
26:11:081401:3548,50.4
26:11:000000:5342,66.2
26:12:012102:1093,40.8
26:11:081401:3545,65.4
26:12:012102:1092,210.5
26:11:081401:3543,51.1
26:12:012102:1095,210.2
26:12:012102:1098,248.8
26:12:012102:1090,108.4
26:11:081401:3542,64.5
26:11:081401:3520,34.4
26:11:081401:3521,65.3
26:12:012102:1096,96
26:12:012102:1099,331.8
26:12:012102:1097,211.3
26:12:012102:1094,108.8
26:12:012102:1080,106.7
26:12:012102:1089,58.2
26:12:012102:1088,70.2
26:12:012102:1091,42
26:12:012102:1084,93.7
26:12:012102:1087,108.4
26:12:012102:1086,42.5
26:12:012102:1085,99.8
26:11:081401:3546,34.3
26:12:012102:1081,159.2
26:12:012102:1082,133
26:12:012102:2658,38
26:12:012102:1078,90.1
26:12:012102:1079,83.7
26:12:012102:1083,107.6
26:12:012001:8865,22.1
26:12:012102:2710,81.6
26:12:012102:2711,28.2
26:12:012102:2659,33.5
26:12:012102:507,3940.8
26:12:012102:2707,59.6
26:12:012001:8862,43.1
26:12:012102:2660,35.3
26:12:012001:8868,44
26:12:012102:2668,53
26:12:012102:508,109.8
26:12:012001:8863,22.3
26:12:012102:2662,37.6
26:12:012102:2673,37.9
26:12:012102:2663,53.7
26:12:012102:2665,53.3
26:12:012102:2661,35.7
26:12:012102:2674,53.2
26:12:012102:2664,58.8
26:12:012102:2666,38.3
26:12:012001:8864,43
26:12:012102:2675,58.8
26:12:012001:8867,15
26:12:012102:2672,38.6
26:12:012001:8861,22.2
26:12:012102:2671,53.5
26:12:012001:8866,15
26:12:012102:2667,37.9
26:12:012102:2679,54.2
26:12:012102:2669,59.1
26:12:012102:2682,54.4
26:12:012102:2670,62
26:12:012102:2681,59.5
26:12:012102:2677,53.8
26:12:012102:2708,38.5
26:12:012102:2687,54.5
26:12:012102:2683,38.3
26:12:012102:2685,59.1
26:12:012102:2694,38.1
26:12:012102:2678,38.2
26:12:012102:2688,38.8
26:12:012102:2684,53.3
26:12:012102:2691,59.1
26:12:012102:2676,58.6
26:12:012102:2690,53.9
26:12:012102:2700,38.2
26:12:012102:2699,53.7
26:12:012102:2680,58.8
26:12:012102:2692,59.6
26:12:012102:2693,53.9
26:12:012102:2709,38.8
26:12:012102:2696,53.9
26:12:012102:2686,59.2
26:12:012102:2703,59
26:12:012102:2697,59.2
26:12:012102:2701,37.5
26:12:012102:2689,38.7
26:12:011605:11681,65.5
26:12:012102:2702,54
26:12:012102:2704,59.7
26:12:012102:2695,38.6
26:12:011605:11693,59.8
26:12:012102:2705,53.7
26:12:012001:8859,60.8
26:12:012102:2706,38.4
26:12:011605:11670,46.3
26:12:011605:1100,10600.6
26:12:011605:11684,48.2
26:12:011605:11667,48.8
26:12:012102:2698,59.4
26:12:011605:11668,64.7
26:12:012001:8860,46.1
26:12:011605:11689,49
26:12:011605:11706,101.4
26:12:011605:11721,61.9
26:12:011605:11707,62.1
26:12:011605:11692,101.8
26:12:011605:11680,47.6
26:12:011605:11737,50.7
26:12:011605:11683,65.3
26:12:011605:11690,65.5
26:12:011605:11704,65.6
26:12:011605:11703,55.1
26:12:011605:11720,100.4
26:12:011605:11738,100.7
26:12:011605:11717,49.6
26:12:011605:11755,100.4
26:12:011605:11739,62.2
26:12:011605:11718,67
26:12:011605:11748,62.1
26:12:011605:11757,51.7
26:12:011605:11745,51
26:12:011605:11756,62.3
26:12:011605:11775,101
26:12:011605:11773,64.6
26:12:011605:11794,59.7
26:12:011605:11795,64.2
26:12:011605:11793,101.8
26:12:011605:11665,47.4
26:12:011605:11746,64.9
26:12:011605:11776,62
26:12:011605:11679,49.1
26:12:011605:11747,100.7
26:12:011605:11758,64.9
26:12:011605:11669,66.6
26:12:011605:11772,50.5
26:12:011605:11666,48.7
26:12:011605:11662,66.1
26:12:011605:11792,64.7
26:12:011605:11791,50.8
26:12:011605:11678,47.8
26:12:011605:11675,66
26:12:011605:11694,66.3
26:12:011605:11697,47.4
26:12:011605:11698,48.9
26:12:011605:11705,66.8
26:12:011605:11691,66.9
26:12:011605:11741,49.5
26:12:011605:11682,66.7
26:12:011605:11708,65.7
26:12:011605:11725,50.3
26:12:011605:11711,49.3
26:12:011605:11712,47.1
26:12:011605:11722,65.6
26:12:011605:11733,47.4
26:12:011605:11719,66.4
26:12:011605:11735,66.4
26:12:011605:11744,49.8
26:12:011605:11734,64.5
26:12:011605:11774,49.6
26:12:011605:11736,48.3
26:12:011605:11742,63.8
26:12:011605:11726,49.8
26:12:011605:11780,65.4
26:12:011605:11663,66
26:12:011605:11760,50
26:12:011605:11759,64.9
26:12:011605:11659,64.4
26:12:011605:11761,49.5
26:12:011605:11660,36.5
26:12:011605:11777,50.3
26:12:011605:11784,65.4
26:12:011605:11796,65.9
26:12:011605:11762,65.7
26:12:011605:11783,49.9
26:12:011605:11781,65.3
26:12:011605:11743,66.5
26:12:011605:11674,33.5
26:12:011605:11671,101.6
26:12:011605:11687,35.2
26:12:011605:11664,36.4
26:12:011605:11672,37.6
26:12:011605:11782,49.5
26:12:011605:11673,35.7
26:12:011605:11696,37.4
26:12:011605:11676,73.2
26:12:011605:11699,101.4
26:12:011605:11677,37.4
26:12:011605:11714,36.3
26:12:011605:11661,35.6
26:12:011605:11701,37.4
26:12:011605:11709,75.1
26:12:011605:11700,36.6
26:12:011605:11686,37.9
26:12:011605:11695,72.8
26:12:011605:11685,103.3
26:12:011605:11688,35.8
26:12:011605:11731,37.5
26:12:011605:11702,37.3
26:12:011605:11723,76.5
26:12:011605:11730,36.4
26:12:011605:11729,37.2
26:12:011605:11732,37.5
26:12:011605:11740,98.2
26:12:011605:11715,36.3
26:12:011605:11724,35.4
26:12:011605:11751,37.3
26:12:011605:11710,37.1
26:12:011605:11727,102
26:12:011605:11716,36.4
26:12:011605:11767,38.9
26:12:011605:11728,70.2
26:12:011605:11754,97.9
26:12:011605:11713,102.6
26:12:011605:11797,38.9
26:12:011605:11753,37.3
26:12:011605:11750,35.3
26:12:011605:11770,42.2
26:12:011605:11779,35.9
26:12:011605:11785,36.4
26:12:011605:11752,70.7
26:12:011605:11763,37.7
26:12:011605:11765,37.1
26:12:011605:11764,35.6
26:12:011605:11766,70.2
26:12:011605:11789,37.6
26:12:011605:11778,74.3
26:12:011605:11579,39.2
26:12:011605:11787,36.9
26:12:011605:11578,53.8
26:12:011605:18506,43.3
26:12:011605:11786,37.6
26:12:011605:11788,70.2
26:12:011605:11586,65
26:12:011605:11771,37.6
26:12:011605:18516,44.4
26:12:011605:11597,48.5
26:12:011605:11790,101.3
26:12:011605:11768,101.8
26:12:011605:18514,66.6
26:12:011605:18518,50.4
26:12:011605:18515,46.9
26:12:011605:11769,36.5
26:12:011605:18517,42.1
26:12:011605:18731,64.4
26:12:011605:18507,31.4
26:12:011605:18509,43.7
26:12:011605:11594,65.7
26:12:011605:11602,64.8
26:12:011605:11580,75
26:12:011605:11587,46.6
26:12:011605:11596,65
26:12:011605:18508,41.5
26:12:011605:19299,41.6
26:12:011605:11611,53
26:12:011605:11638,64.2
26:12:011605:11618,66.9
26:12:011605:11619,46.9
26:12:011605:11642,64.6
26:12:011605:11604,65.9
26:12:011605:11589,63.9
26:12:011605:11610,66.7
26:12:011605:11643,48.3
26:12:011605:11626,64.6
26:12:011605:11620,66.3
26:12:011605:11652,64.5
26:12:011605:11637,64.1
26:12:011605:11627,47.3
26:12:011605:11628,64
26:12:011605:11612,71.8
26:12:011605:11636,46.8
26:12:011605:11585,31.9
26:12:011605:11658,65.2
26:12:011605:11644,62.8
26:12:011605:11651,45.6
26:12:011605:11588,54
26:12:011605:11581,57.1
26:12:011605:11582,52
26:12:011605:11601,30.1
26:12:011605:11609,30.8
26:12:011605:11584,42.5
26:12:011605:11590,62.3
26:12:011605:11598,62.9
26:12:011605:11583,36.5
26:12:011605:11593,30.5
26:12:011605:11592,42.1
26:12:011605:11591,35.8
26:12:011605:11595,54.5
26:12:011605:11600,42.3
